REGION VIII,EASTERN SAMAR,ORAS,SAURONG,26170049,10,85,11,99,133,6,542,446,"0065A, 0065B, 0066A, 0066P1",SAURONG ELEM SCHOOL,05/10/2016 16:29:28
REGION VIII,EASTERN SAMAR,BORONGAN CITY,CAMPESAO,26040017,49,63,4,180,225,11,652,552,"0036A, 0036B, 0037A, 0037B","EUGENIO ABUNDA, SR. ELEMENTARY SCHOOL",05/09/2016 22:20:26
REGION VIII,EASTERN SAMAR,TAFT,POBLACION BARANGAY  3,26230003,24,34,6,183,130,2,475,412,"0005A, 0005B, 0006A",TAFT CENTRAL ELEMENTARY SCHOOL,05/09/2016 18:35:16
REGION VIII,EASTERN SAMAR,BALANGIGA,CAG-OLANGO,26020010,18,45,3,66,50,6,294,257,"0019A, 0019B",CAG-OLANGO ELEM. SCHOOL,05/10/2016 0:16:58
ARMM,MAGUINDANAO,COTABATO CITY,BAGUA,38040040,43,45,9,57,198,13,760,389,"0145A, 0145B, 0146A, 0146B, 0147A",LUGAY-LUGAY CENTRAL SCHOOL,05/09/2016 19:01:33
ARMM,MAGUINDANAO,SULTAN KUDARAT (NULING),DAMANIOG,38120020,12,29,46,144,40,1,277,277,"0043B, 0043C",DAMANIOG MADRASAH BUILDING,05/09/2016 19:17:52
ARMM,MAGUINDANAO,BULDON,EDCOR (GALLEGO EDCOR),38020014,52,10,6,107,62,28,370,300,"0031A,0032A",MACALIAN ELEMENATARY SCHOOL BLDG.,05/10/2016 3:24:19
ARMM,MAGUINDANAO,DATU ABDULLAH SANGKI,MARANDING,38280012,4,30,3,311,48,2,583,424,"0014A, 0014B, 0014C",MADANDING PRIMARY SCHOOL,05/09/2016 18:37:00
ARMM,MAGUINDANAO,BARIRA,LIONG,38180014,15,5,4,2,486,11,551,543,"0031A, 0032A, 0033A",SULTAN BARIRA NATIONAL HIGH SCHOOL,05/10/2016 20:13:36
ARMM,MAGUINDANAO,SULTAN MASTURA,TAPAYAN,38240019,28,36,15,108,147,3,619,388,"0038E, 0038F, 0038G, 0038H",TAPAYAN ELEMENTARY SCHOOL,05/09/2016 19:44:59
ARMM,MAGUINDANAO,DATU ANGGAL MIDTIMBANG,MAPAYAG,38310008,11,70,104,3,126,12,404,399,"0016A, 0017A, 0018A",KITEB PRIMARY SCHOOL,05/09/2016 18:27:57
ARMM,MAGUINDANAO,PAGALUNGAN,LAYOG,38100026,18,14,13,7,158,17,596,279,"0066A, 0067A, 0068A",LAYOG ELEMENTARY SCHOOL,05/09/2016 20:02:38
ARMM,LANAO DEL SUR,POONA BAYABAO  (GATA),LIANGAN,36220016,60,5,3,11,209,4,373,343,"0016A,0016B",GADONGAN ELEMENTARY SCHOOL,05/10/2016 1:53:36
ARMM,LANAO DEL SUR,BACOLOD-KALAWI (BACOLOD GRANDE),DILABAYAN,36010024,75,15,4,17,94,18,318,280,"0027A, 0027B, 0028A",AWANI ELEMENTARY SCHOOL,05/11/2016 10:55:24
ARMM,LANAO DEL SUR,LUMBATAN,BUAD,36120004,14,6,0,2,258,4,353,345,"0004A, 0004B",LUMBATAN CENTRAL ELEMENTARY SCHOOL,05/10/2016 18:02:44
ARMM,LANAO DEL SUR,LUMBATAN,DAGO-OK,36120007,61,6,4,17,233,15,647,593,"0007A, 0007B, 0007C, 0007D",LUMBATAN CENTRAL ELEMENTARY SCHOOL,05/10/2016 18:03:50
ARMM,LANAO DEL SUR,PICONG (SULTAN GUMANDER),TUCA,36350018,0,0,0,0,330,0,343,333,"0018A, 0018B",DURIAN PRIMARY SCHOOL,05/09/2016 23:30:01
ARMM,LANAO DEL SUR,TUGAYA,POBLACION (INGUD),36290001,118,4,4,38,99,8,652,377,"0001A, 0002A, 0003A, 0003C",TUGAYA CENTRAL ELEMENTARY SCHOOL,05/10/2016 11:47:02
ARMM,LANAO DEL SUR,PAGAYAWAN (TATARIKAN),AYONG,36200001,26,6,10,5,89,3,247,191,"0001A, 0001B",ILIAN ELEMENTARY SCHOOL,05/11/2016 11:27:53
ARMM,LANAO DEL SUR,BALINDONG (WATU),SALIPONGAN,36030035,41,7,17,104,145,8,389,338,"0045A, 0046A",BALINDONG CENTRAL ELEMENTARY SCHOOL,05/09/2016 22:51:27
ARMM,LANAO DEL SUR,BAYANG,TAGORANAO,36040043,47,7,4,48,119,23,346,310,"0056A, 0056B",TAGORANAO ELEMENTARY SCHOOL,05/10/2016 15:32:23
ARMM,LANAO DEL SUR,SAGUIARAN,SUNGCOD,36250035,87,38,5,76,120,34,548,528,"0059A, 0059B, 0060A, 0060B",NPC SALAM ELEMENTARY SCHOOL,05/10/2016 5:06:38
ARMM,SULU,OMAR,LAHING-LAHING,66190001,47,49,8,112,40,1,690,430,"0001A, 0001B, 0001C, 0002A","LAHING-LAHING ELEMENTARY SCHOOL, OLD BUILDING",05/09/2016 23:34:39
ARMM,SULU,HADJI PANGLIMA TAHIL (MARUNGGAS),BUBUAN,66060003,0,1,0,3,270,1,298,280,"0015A, 0016A, 0017A, 0018A",BANGAS  ELEMENTARY SCHOOL,05/09/2016 18:35:56
ARMM,SULU,PATIKUL,TUGAS,66110048,15,33,2,636,12,9,740,733,"0164A, 0165A, 0166A, 0167A",MUDJUNUN ELEMENTARY SCHOOL,05/10/2016 6:44:40
ARMM,SULU,TALIPAO,BUD BUNGA,66130006,5,1,3,342,3,1,377,370,"0008A, 0008B",ABLAYAN ELEMENTARY SCHOOL,05/09/2016 23:22:07
ARMM,SULU,JOLO,SAN RAYMUNDO,66020046,93,45,30,120,60,4,618,390,"0163A, 0164A, 0165A, 0166A, 0168A",SALIH UTUTALUM ELEMENTARY SCHOOL,05/10/2016 12:01:33
ARMM,TAWI-TAWI,PANGLIMA SUGALA (BALIMBING),KULAPE,70010017,0,1,0,0,504,1,577,513,"0041A, 0041B, 0042A",KULAPE ELEMENTARY SCHOOL,05/09/2016 19:01:32
ARMM,TAWI-TAWI,SIMUNUL,MANUK MANGKAW,70040006,49,31,8,107,61,12,576,455,"0014A, 0014B, 0015A",MANUK MANGKAW ELEMENTARY SCHOOL,05/10/2016 3:43:07
ARMM,TAWI-TAWI,SIMUNUL,UBOL,70040022,92,36,5,85,144,20,561,442,"0049A, 0049B, 0050A",DATU HJI. AMILBANGSA CENTRAL SCHOOL,05/10/2016 2:07:24
ARMM,TAWI-TAWI,TANDUBAS,SIBAKLOON,70070014,56,3,1,6,54,0,417,384,"0028A, 0028B, 0029A",SIBAKLOON PRIMARY SCHOOL,05/09/2016 21:59:33
ARMM,TAWI-TAWI,TURTLE ISLANDS,TAGANAK POBLACION,70080001,42,16,22,53,85,7,791,368,"0001A, 0001B, 0001C, 0002A",TAGANAK ELEMTARY SCHOOL,05/09/2016 18:38:43
ARMM,BASILAN,TIPO-TIPO,BADJA,7060005,49,9,10,31,296,4,586,566,"0011A, 0011B, 0012A",BADJA ELEMENTARY SCHOOL,05/10/2016 1:24:27
REGION X,BUKIDNON,DON CARLOS,MARAYMARAY,13040041,70,46,7,73,143,7,543,403,"0042D, 0042E, 0042F",MARAYMARAY ELEMENTARY SCHOOL,05/09/2016 23:36:55
REGION X,BUKIDNON,DAMULOG,OLD DAMULOG,13020018,63,35,13,41,128,16,386,344,"0031A, 0031B",OLD DAMULOG ELEMENTARY SCHOOL,05/09/2016 18:32:43
REGION X,BUKIDNON,MARAMAG,PANADTALAN,13150064,77,50,8,91,138,16,521,440,"0074E, 0075D, 0076A",PANADTALAN ELEMENTARY SCHOOL,05/09/2016 18:38:23
REGION X,BUKIDNON,MARAMAG,NORTH POBLACION,13150005,146,58,9,162,166,10,744,595,"0004B, 0004C, 0005A, 0006A",MARAMAG CENTRAL ELEMENTARY SCHOOL,05/09/2016 19:20:02
REGION X,BUKIDNON,LIBONA,POBLACION,13110003,113,67,7,145,289,10,758,685,"0006A, 0007A, 0007B, 0007C",LIBONA CENTRAL SCHOOL,05/09/2016 18:55:16
REGION X,BUKIDNON,SAN FERNANDO,LITTLE BAGUIO,13180026,167,59,19,133,169,9,749,644,"0041A, 0041B, 0042A, 0043A, 0050B",LITTLE BAGUIO ELEMENTARY SCHOOL,05/09/2016 17:39:48
REGION X,BUKIDNON,SAN FERNANDO,HALAPITAN (POB.),13180004,140,40,5,165,173,11,778,623,"0007C, 0008A, 0008B, 0008C, 0009A",HALAPITAN CENTRAL ELEMENTARY SCHOOL,05/09/2016 17:47:30
REGION X,BUKIDNON,SUMILAO,OCASION,13190013,37,37,3,53,169,4,414,399,"0026A, 0027A, 0027B",OCASION ELEMENTARY SCHOOL,05/09/2016 23:57:16
REGION X,BUKIDNON,SUMILAO,POBLACION,13190020,78,44,27,69,321,15,721,674,"0042A, 0043A, 0045A, 0046A",SUMILAO ELEMENTARY SCHOOL,05/09/2016 19:24:38
REGION X,BUKIDNON,KALILANGAN,KINURA,13070016,130,43,12,109,197,8,659,578,"0027A, 0027B, 0027C, 0028A, 0028B",KINURA ELEM. SCHOOL,05/09/2016 19:40:19
REGION X,BUKIDNON,QUEZON,KIBURIAO,13170021,158,47,8,95,128,11,578,491,"0051A, 0052A, 0053A, 0054A",KIBURIAO ELEMENTARY SCHOOL,05/09/2016 18:31:32
REGION X,BUKIDNON,CITY OF MALAYBALAY,MALIGAYA,13120101,73,57,8,175,184,6,694,600,"0126A, 0126B, 0127A, 0127B",MALIGAYA ELEMENTARY SCHOOL,05/09/2016 22:03:13
REGION X,BUKIDNON,VALENCIA  CITY,SUGOD,13210138,111,76,9,106,249,8,789,622,"0215B, 0216A, 0216B, 0217A, 0217B, 0217C",SUGOD ELEMENTARY SCHOOL,05/09/2016 23:59:06
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,CARMEN,43050194,148,65,7,192,163,10,734,620,"0358A,0358B,0358C,0359A",WEST CITY CENTRAL SCHOOL,05/09/2016 17:24:29
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,BAIKINGON,43050068,92,62,24,205,195,13,787,701,"0150A,0150B,0150C,0150D","BAIKINGON ELEMENTARY SCHOOL,",05/09/2016 22:48:36
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,BONBON,43050104,175,62,11,223,167,7,795,683,"0195A,0195B,0196A,0197A,0197B","BONBON ELEMENTARY SCHOOL,",05/09/2016 17:33:14
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,PATAG,43050396,153,27,16,149,166,2,626,529,"0749A,0749B,0749C,0749D","CAGAYAN DE ORO COLLEGE - PHINMA,",05/09/2016 18:43:53
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO CITY,BARANGAY 15 (POB.),43050019,188,37,23,173,158,5,710,611,"0041A,0042A,0043A,0044A,0044B","CITY CENTRAL SCHOOL,",05/09/2016 19:07:17
REGION X,MISAMIS ORIENTAL,MANTICAO,DIGKILAAN,43180015,99,25,11,77,62,6,380,337,"0040A, 0041A, 0041B",DIGKILAAN ELEMENTARY SCHOOL,05/09/2016 21:14:58
REGION X,MISAMIS ORIENTAL,CLAVERIA,LUNA,43060029,61,26,3,65,159,8,451,390,"0064A, 0064B, 0065B, 0067A",LUNA ELEMENTARY SCHOOL BUILDING,05/09/2016 22:05:31
REGION X,MISAMIS ORIENTAL,TAGOLOAN,CASINGLOT,43240020,197,37,11,162,91,7,631,541,"0063A, 0063B, 0064A, 0065A, 0065B",CASINGLOT ELEMENTARY SCHOOL,05/09/2016 18:33:10
REGION X,MISAMIS ORIENTAL,TAGOLOAN,NATUMOLAN,43240035,121,52,10,98,173,24,614,540,"0101B, 0102A, 0103A, 0103B",TAGOLOAN CENTRAL SCHOOL,05/09/2016 22:11:35
REGION X,MISAMIS ORIENTAL,OPOL,MALANANG,43210038,161,47,14,149,84,4,623,578,"0057D, 0058A, 0058B, 0059A, 0059B",MALANANG ELEMENTARY SCHOOL,05/09/2016 23:01:09
REGION X,MISAMIS ORIENTAL,OPOL,AWANG,43210006,102,25,6,70,119,2,471,430,"0010B, 0011A, 0011B",AWANG ELEM SCHOOL,05/10/2016 0:37:52
REGION X,MISAMIS ORIENTAL,JASAAN,BOBONTUGAN,43110017,243,46,5,166,161,5,745,653,"0036A, 0036B, 0037A, 0037B, 0040A",BOBONTUGAN ELEM. SCHOOL,05/09/2016 21:37:30
REGION X,MISAMIS ORIENTAL,GINGOOG CITY,BARANGAY 24-A (POB.),43080042,118,51,5,104,215,5,643,566,"0108A, 0108B, 0109A, 0110A",GINGOOG CITY COMPREHENSIVE HIGH SCHOOL,05/10/2016 2:51:14
REGION X,CAMIGUIN,MAMBAJAO,TUPSAN,18040035,26,7,4,8,314,2,437,380,"0084A, 0085A, 0085B, 0086A",TUPSAN ELEMENTARY  SCHOOL,05/09/2016 21:43:07
REGION X,CAMIGUIN,MAMBAJAO,BENHAAN,18040020,37,1,1,14,529,1,683,606,"0052A, 0052B, 0053A, 0053B",BENHAAN ELEMENTARY  SCHOOL,05/09/2016 19:39:24
REGION X,CAMIGUIN,MAHINOG,BENONI,18030005,37,2,0,11,343,1,474,409,"0013A, 0014A, 0014B",BENONI ELEMENTARY SCHOOL,05/09/2016 19:12:34
REGION X,MISAMIS OCCIDENTAL,OROQUIETA CITY,TUYABANG ALTO,42090071,73,15,3,16,177,3,375,339,"0147A, 0147B",TUYABANG ALTO MULTI PURPOSE CENTER,05/09/2016 17:42:03
REGION X,MISAMIS OCCIDENTAL,JIMENEZ,TABO-O,42070036,93,22,3,102,170,4,569,458,"0065A, 0066A, 0066B",TABOO ELEMENTARY SCHOOL,05/09/2016 18:47:40
REGION X,MISAMIS OCCIDENTAL,LOPEZ JAENA,PUNTOD,42080031,80,18,1,22,250,5,534,450,"0048A, 0049A, 0049B",MSU COMMUNITY HIGH SCHOOL,05/09/2016 20:56:44
REGION X,MISAMIS OCCIDENTAL,CONCEPCION,GUIBAN,42060004,4,3,0,10,124,5,229,172,"0004A, 0004B","GUIBAN, PRIMARY SCHOOL",05/09/2016 19:06:28
REGION X,MISAMIS OCCIDENTAL,OZAMIS CITY,PANTAON,42100090,45,12,1,187,223,4,625,524,"0268A, 0268B, 0269A, 0270A",PANTAON ELEMENTARY SCHOOL,05/09/2016 18:43:40
REGION X,MISAMIS OCCIDENTAL,PLARIDEL,SOUTHERN LOOC,42120039,95,65,2,27,118,3,457,380,"0067A, 0067B, 0068B",EASTERN LOOC ELEMENTARY SCHOOL,05/09/2016 17:40:36
REGION X,MISAMIS OCCIDENTAL,TANGUB CITY,ISIDRO D. TAN (DIMALOC-OC),42150024,39,7,3,33,347,3,584,483,"0063A, 0063B, 0064A",ISIDRO D. TAN ELEMENTARY SCHOOL,05/09/2016 17:11:03
REGION X,MISAMIS OCCIDENTAL,SAPANG DALAGA,DIOYO,42130013,31,17,6,26,121,10,363,312,"0024A, 0024B",DIOYO ELEMENTARY SCHOOL,05/10/2016 0:54:47
REGION X,LANAO DEL NORTE,ILIGAN CITY,TIPANOY,35040196,224,74,8,154,105,5,781,607,"0642A, 0642B, 0643A, 0643B",TIPANOY ELEMENTARY SCHOOL,05/09/2016 19:57:56
REGION X,LANAO DEL NORTE,MAGSAYSAY,OLANGO,35110014,81,48,17,72,58,14,517,324,"0025A, 0025B, 0026A, 0026B, 0026P1",OLANGO ELEMENTARY SCHOOL,05/09/2016 22:06:15
REGION X,LANAO DEL NORTE,SAPAD,BURIASAN (POB.),35190002,77,35,17,226,161,6,792,559,"0004A, 0004B, 0005A, 0005B, 0006A, 0007A, 0008A",SAPAD CENTRAL SCHOOL,05/09/2016 19:14:13
REGION X,LANAO DEL NORTE,SAPAD,DANSALAN,35190005,20,38,7,102,156,10,709,368,"0016A, 0016B, 0017A, 0018A, 0019A, 0019B, 0019C, 0019P1",DANSALAN SCHOOL BUILDING,05/09/2016 21:26:36
REGION X,LANAO DEL NORTE,BAROY,BATO,35030009,58,39,9,49,67,4,318,267,"0027A, 0028A",BATO BARANGAY HALL,05/09/2016 23:12:33
REGION V,CATANDUANES,BATO,SAN ROQUE,20030026,13,115,4,12,244,11,468,424,"0056A, 0056B, 0057A, 0057B",SAN ROQUE ELEMENTARY SCHOOL,05/09/2016 18:33:04
REGION V,CATANDUANES,SAN ANDRES (CALOLBON),SANTA CRUZ (POB.),20080007,6,33,3,19,141,5,251,217,"0012A, 0012B",SAN ANDRES CENTRAL ELEMENTARY SCHOOL,05/09/2016 22:40:13
REGION V,CATANDUANES,PANGANIBAN (PAYO),SANTA ANA (POB.),20070010,7,49,4,33,101,5,260,209,"0015A, 0016A",CATANDUANES AGRICULTURAL & INDUSTRIAL COLLEGE,05/09/2016 17:42:34
REGION V,ALBAY,CITY OF LIGAO,BACONG,5080007,6,54,2,27,219,23,422,358,"0020A, 0021A, 0021B",BACONG ELEMENTARY SCHOOL BUILDING,05/09/2016 18:48:03
REGION V,ALBAY,LEGAZPI CITY,BGY. 33 - PNR-PEÑARANDA ST.-IRAYA (POB.),5060136,23,85,10,48,337,15,635,546,"0341A, 0342A, 0342B, 0343A",ORO SITE HIGH SCHOOL,05/09/2016 19:32:32
REGION V,ALBAY,TABACO  CITY,PANAL,5170058,30,44,5,51,414,6,662,575,"0163A, 0163B, 0164A, 0165A",TABACO NORTHWEST CENTRAL SCHOOL,05/09/2016 19:33:44
REGION V,ALBAY,TABACO  CITY,SAN ROQUE,5170097,38,88,10,26,359,11,737,574,"0268A, 0268B, 0270A, 0270B",SAN ROQUE ELEMENTARY SCHOOL,05/10/2016 2:51:42
REGION V,ALBAY,TIWI,NAGAS,5180047,35,62,11,27,306,6,550,501,"0104A, 0104B, 0105A, 0105B",NAGAS ELEMENTARY SCHOOL,05/09/2016 18:32:50
REGION V,ALBAY,GUINOBATAN,ILAWOD,5040018,19,85,7,61,392,10,719,601,"0042A, 0043A, 0044A, 0045A",GUINOBATAN WEST CENTRAL SCHOOL,05/09/2016 19:06:52
REGION V,ALBAY,RAPU-RAPU,BOGTONG,5150010,17,140,8,32,287,11,645,546,"0025A, 0025B, 0026A, 0026B, 0027A",BOGTONG ELEMENTARY SCHOOL,05/09/2016 18:36:16
REGION V,ALBAY,LIBON,ZONE I (POB.),5070067,11,72,2,34,288,12,526,456,"0170A, 0171A, 0172A",LIBON CENTRAL SCHOOL BUILDING,05/09/2016 19:19:58
REGION V,ALBAY,OAS,BALOGO,5120008,10,56,5,24,405,14,682,551,"0021A, 0021B, 0022A, 0024A",BALOGO ELEMENTARY SCHOOL,05/09/2016 18:32:18
REGION V,CAMARINES NORTE,PARACALE,GUMAUS,16080022,21,183,10,52,177,12,575,487,"0046A, 0046B, 0047A",GUMAUS ELEMENTARY SCHOOL,05/09/2016 18:33:49
REGION V,CAMARINES NORTE,JOSE PANGANIBAN,SAN RAFAEL,16050039,21,87,7,20,205,7,414,382,"0081A, 0081B, 0081C",SAN RAFAEL ELEMENTARY SCHOOL,05/09/2016 17:41:33
REGION V,CAMARINES NORTE,DAET,BARANGAY V (POB.),16030014,30,90,5,90,432,12,790,681,"0043A, 0045A, 0046A, 0048A, 0049A, 0053A, 0054A",PANDAN ELEMENTARY SCHOOL,05/09/2016 19:41:38
REGION V,CAMARINES NORTE,BASUD,POBLACION  1,16010029,28,114,3,78,345,6,719,590,"0067B, 0068A, 0068B, 0069A, 0070A",BASUD ELEMENTARY SCHOOL,05/09/2016 20:04:44
REGION V,CAMARINES NORTE,LABO,MAHAWAN-HAWAN,16060062,12,146,7,47,146,15,639,424,"0151A, 0151B, 0152A, 0152B",MAHAWAN-HAWAN ELEMENTARY SCHOOL,05/09/2016 18:32:25
REGION V,CAMARINES SUR,CARAMOAN,DARAGA,17110017,1,4,6,5,206,2,318,281,"0035A, 0036A, 0037P1",DARAGA ELEMENTARY SCHOOL,05/09/2016 18:41:40
REGION V,CAMARINES SUR,LIBMANAN,SAN ISIDRO,17180086,10,33,5,20,388,4,597,487,"0224A, 0225A, 0226A, 0226B",LIBMANAN SOUTH CENTRAL SCHOOL,05/09/2016 18:31:31
REGION V,CAMARINES SUR,IRIGA CITY,CRISTO REY,17160012,4,13,3,3,409,5,528,461,"0039A, 0040A, 0040B, 0041A",CRISTO REY ELEMENTARY SCHOOL,05/09/2016 18:32:53
REGION V,CAMARINES SUR,IRIGA CITY,LA TRINIDAD,17160024,6,26,2,23,266,6,400,352,"0066A, 0066B",LA TRINIDAD ELEMENTARY SCHOOL,05/09/2016 19:53:29
REGION V,CAMARINES SUR,PILI,DEL ROSARIO,17280034,5,9,2,28,449,1,673,527,"0085B, 0086A, 0086B, 0087A, 0087B, 0088A, 0088B","DEL ROSARIO ELEMENTARY SCHOOL ZONE 1,",05/09/2016 18:30:13
REGION V,CAMARINES SUR,BATO,DEL ROSARIO,17030025,5,31,1,11,113,4,276,214,"0056A, 0056B",DEL ROSARIO ELEMENTARY SCHOOL,05/09/2016 22:03:51
REGION V,CAMARINES SUR,SAN FERNANDO,GRIJALVO,17320017,10,17,3,10,531,6,744,592,"0037A, 0037B, 0039A, 0039B, 0040A",GRIJALVO ELEMENTARY SCHOOL,05/09/2016 18:36:39
REGION V,CAMARINES SUR,SAN FERNANDO,RIZAL (POB.),17320032,7,5,1,16,385,1,520,423,"0076A, 0078A, 0078B, 0078C",SAN FERNANDO CENTRAL SCHOOL,05/09/2016 18:44:54
REGION V,CAMARINES SUR,GARCHITORENA,CANLONG,17140014,4,12,2,4,171,0,352,292,"0031A, 0031B",CANLONG ELEMENTARY SCHOOL,05/10/2016 7:09:22
REGION V,CAMARINES SUR,MINALABAC,MANAPAO,17220031,9,17,2,10,374,9,533,445,"0077B, 0078A, 0078B",MANAPAO ELEMENTARY SCHOOL,05/09/2016 19:07:06
REGION V,CAMARINES SUR,NAGA CITY,TABUCO,17240120,4,15,4,28,468,0,625,530,"0250A, 0251A, 0252A, 0252B",TABUCO ELEMENTARY SCHOOL,05/09/2016 19:39:52
REGION V,CAMARINES SUR,LAGONOY,LOHO,17170038,6,23,4,14,547,5,759,682,"0086A, 0087A, 0088A, 0089A",LOHO ELEMENTARY SCHOOL,05/09/2016 18:37:08
REGION V,CAMARINES SUR,LAGONOY,SAN ISIDRO NORTE (POB.),17170007,8,10,7,12,339,2,460,406,"0015A, 0015B, 0017A",LAGONOY CENTRAL SCHOOL,05/09/2016 20:01:28
REGION V,CAMARINES SUR,OCAMPO,SAN VICENTE,17250036,4,28,14,17,373,3,597,523,"0090A, 0090B, 0092A, 0092B",OCAMPO CENTRAL SCHOOL,05/09/2016 18:34:48
REGION V,CAMARINES SUR,NABUA,TOPAS PROPER,17230069,11,21,1,14,316,30,529,411,"0158B, 0159A, 0159B",TOPAS ELEMENTARY SCHOOL,05/09/2016 22:58:14
REGION V,CAMARINES SUR,GOA,TABGON,17150052,2,7,0,23,283,2,444,364,"0113A, 0113B, 0113C, 0114A, 0114B",TABGON ELEM. SCH.,05/10/2016 0:35:47
REGION V,CAMARINES SUR,GOA,SCOUT FUENTEBELLA,17150050,0,5,4,11,211,0,349,265,"0109A, 0109B, 0110A",SCT. FUENTEBELLA  ELEM. SCH.,05/09/2016 19:34:32
REGION V,CAMARINES SUR,PAMPLONA,SAN GABRIEL,17260018,7,21,1,18,400,2,546,485,"0036A, 0036B, 0037A",SAN GABRIEL ELEMENTARY SCHOOL,05/09/2016 22:48:18
REGION V,MASBATE,BALENO,CAGARA,41020008,12,32,5,44,130,13,328,288,"0017A, 0017B",CAGARA ELEMENTARY  SCHOOL,05/10/2016 1:53:59
REGION V,MASBATE,CLAVERIA,OSMEÑA,41070022,10,64,16,12,248,13,646,505,"0047A, 0047B, 0048A, 0048B, 0049A, 0049B",OSMEÑA ELEMENTARY SCHOOL,05/10/2016 12:45:05
REGION V,MASBATE,AROROY,CONCEPCION,41010022,5,89,16,42,125,24,430,361,"0037A, 0037B, 0037C",CONCEPCION ELEMENTARY SCHOOL,05/09/2016 23:34:10
REGION V,MASBATE,MOBO,TUGBO,41130036,14,42,9,51,166,8,430,340,"0061A, 0061B, 0061C",TUGBO ELEMENTARY SCHOOL,05/09/2016 20:08:14
REGION V,MASBATE,MILAGROS,TAGBON,41120046,53,51,22,69,327,12,783,713,"0075A, 0075B, 0076A, 0076B, 0076C",TAGBON ELEMENTARY SCHOOL,05/09/2016 22:49:04
REGION V,MASBATE,MILAGROS,JAMORAWON,41120025,27,73,13,81,354,16,786,680,"0044A, 0044B, 0045A, 0045B",JAMORAWON ELEMENTARY SCHOOL,05/10/2016 8:45:02
REGION V,MASBATE,MASBATE CITY,BIYONG,41110046,16,29,6,53,147,3,430,358,"0106A, 0106B, 0109A",BIYONG ELEMENTARY SCHOOL,05/09/2016 18:41:54
REGION V,MASBATE,CATAINGAN,POBLACION,41050002,63,55,13,144,245,17,788,640,"0005A, 0006A, 0006B, 0007A, 0007B, 0008A, 0008B",POTENCIANO A. ABEJERO ELEMENTARY SCHOOL,05/09/2016 19:11:39
REGION V,MASBATE,CATAINGAN,MALOBAGO,41050026,28,33,10,35,145,6,474,390,"0080A, 0080B, 0081A, 0082A",MALOBAGO ELEMENTARY SCHOOL,05/09/2016 22:42:54
REGION V,MASBATE,MANDAON,CANOMOY,41100017,19,57,15,36,375,15,777,633,"0042A, 0042B, 0043A, 0043B, 0044A",CAN-OMOY ELEMENTARY SCHOOL,05/09/2016 19:24:59
REGION V,MASBATE,MANDAON,CABITAN,41100014,31,39,10,103,316,8,750,616,"0034A, 0034B, 0035A, 0036A",CABITAN ELEMENTARY SCHOOL,05/09/2016 22:55:38
REGION V,MASBATE,PALANAS,NIPA,41150023,15,36,6,70,190,4,496,415,"0057A, 0058A, 0059A",LUCIO ATABAY MEMORIAL ELEMENTARY SCHOOL,05/10/2016 0:00:52
REGION V,SORSOGON,PRIETO DIAZ,TUPAZ,62140006,5,295,2,41,109,4,562,480,"0012A, 0013A, 0014A",PRIETO DIAZ CENTRAL SCHOOL,05/09/2016 19:16:37
REGION V,SORSOGON,PRIETO DIAZ,DIAMANTE,62140003,5,195,3,14,49,5,369,301,"0006A, 0006B",PRIETO DIAZ CENTRAL SCHOOL,05/09/2016 18:35:50
REGION V,SORSOGON,BULAN,ZONE III POB. (BGY. 3- EAST ILAWOD),62030006,8,74,14,37,237,0,426,388,"0006A, 0006B, 0006C",SOUTH ELEMENTARY SCHOOL,05/09/2016 22:04:45
REGION V,SORSOGON,BULAN,PADRE DIAZ,62030070,2,103,4,43,104,3,302,284,"0067A, 0067B",BARANGAY PADRE DIAZ ELEMENTARY SCHOOL,05/09/2016 23:55:09
REGION V,SORSOGON,MATNOG,CULASI,62120023,15,146,15,43,115,10,505,401,"0048A, 0049A, 0049B",CULASI ELEMENTARY SCHOOL,05/10/2016 0:58:25
REGION V,SORSOGON,BULUSAN,SAN ANTONIO,62040019,3,162,3,4,90,2,382,309,"0034A, 0034B, 0035A",SAN ANTONIO ELEMENTARY SCHOOL,05/09/2016 23:34:01
REGION V,SORSOGON,DONSOL,BORORAN BARANGAY  1 (POB.),62070008,15,283,4,42,163,6,625,528,"0012A, 0013A, 0014A, 0014B",DONSOL EAST CENTRAL SCHOOL,05/09/2016 17:41:03
REGION III,ZAMBALES,PALAUIG,LIOZON,71080016,34,69,13,137,207,20,666,509,"0043A, 0043B, 0044A, 0044B",LIOZON ELEM. SCHOOL,05/09/2016 18:45:38
REGION III,ZAMBALES,BOTOLAN,TAUGTOG,71010059,27,68,13,248,273,20,791,678,"0135A, 0135B, 0136A, 0136B",TAUGTOG/PAITAN ELEM. SCHOOL,05/09/2016 19:50:07
REGION III,ZAMBALES,BOTOLAN,SANTIAGO,71010056,29,76,20,147,291,18,710,613,"0128A, 0129A, 0130A, 0130B",SANTIAGO ELEM. SCHOOL,05/09/2016 19:22:01
